"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2001009261_2001009102064001","HL2",44.26,-63.31,2001,5,16,0,0,0,6.79086806951704,0,0,0,22334.4105397449,603.632717290404,14638.0933942923,0,0,0,2716.34722780682,6.79086806951704,905.449075935606,0,0,905.449075935606,0,2716.34722780682,3621.79630374242,0,4527.24537967803,0,905.449075935606,2.26362268983901,0,5434.95807830347,0,0,1810.89815187121,7243.59260748485,1810.89815187121,0,0,0,0,1810.89815187121,53421.4954802007,0,0,0,0,0,0,0,4527.24537967803,89639.458517625,0,0,7243.59260748485,0,1810.89815187121,0
"2001009291_2001009102078001","HL2",44.26,-63.32,2001,5,25,0,0,0,0,0,15671.2690136569,0,41047.1164683634,1509.08516427807,10563.5961499465,0,5223.75633788562,0,0,2.2636277464171,0,0,1741.25211262854,2.2636277464171,4.5272554928342,0,5223.75633788562,0,12188.7647883998,0,0,0,0,17414.7847540318,0,0,0,12188.7647883998,0,0,0,0,0,1741.25211262854,120146.395771369,0,0,0,0,0,0,0,13932.2805287747,148006.429573426,0,0,6965.00845051416,0,0,0
"2001022007_2001022102007001","HL2",44.26,-63.31,2001,5,30,0,0,0,4.52723888730529,0,13581.7166619159,0,25171.4482134174,543.268666476634,8873.38821911836,0,0,0,0,0,0,0,0,0,0,0,0,0,1810.89555492211,0,0,9.05447777461057,0,0,0,0,0,6338.1344422274,2716.34333238317,0,2.26361944365264,0,0,905.447777461057,51610.5233152803,0,0,0,0,0,0,0,0,58854.1055349687,0,0,6338.1344422274,0,1810.89555492211,0
"2001022264_2001022102064001","HL2",44.27,-63.32,2001,6,15,0,0,0,0,0,4527.22804294399,0,30604.0615703014,0,5975.94101668607,0,2716.33682576639,0,0,0,0,0,0,0,0,0,905.445608588798,0,9054.45608588798,0,1810.8912171776,0,0,6338.11926012159,0,0,0,9054.45608588798,4527.22804294399,0,0,0,0,905.445608588798,149398.525417152,0,0,0,0,0,0,0,1810.8912171776,54326.7365153279,0,0,905.445608588798,0,905.445608588798,0
"2001032000_2001032102000001","HL2",44.25,-63.33,2001,7,3,0,0,0,0,0,27163.4747297371,0,83301.3225045272,0,1810.89831531581,0,6338.14410360533,905.449157657905,0,0,0,1810.89831531581,0,0,0,0,905.449157657905,0,2716.34747297371,0,0,0,0,0,0,0,905.449157657905,14487.1865225265,7243.59326126324,0,0,0,0,1810.89831531581,211875.10289195,0,0,0,0,0,0,0,905.449157657905,151210.00932887,0,0,19014.432310816,0,2716.34747297371,0
"2001037000_2001037102000001","HL2",44.26,-63.31,2001,7,16,0,0,0,0,0,0,0,33803.4285466132,603.632652618094,2112.71428416333,0,5432.69387356284,905.448978927141,0,108.653877471257,0,0,0,905.448978927141,0,0,905.448978927141,0,0,0,905.448978927141,0,0,905.448978927141,0,0,2716.34693678142,9959.93876819855,9959.93876819855,0,0,0,0,4527.2448946357,155737.224375468,0,0,0,0,0,0,0,0,98693.9387030583,0,0,0,0,3621.79591570856,0
"2001037111_2001037102111001","HL2",44.26,-63.31,2001,7,30,0,0,0,2.26362796427472,0,2716.35355712966,0,25352.6331998768,258.700338774253,5044.65660609794,0,6338.1582999692,905.451185709886,0,79.226978749615,0,0,0,0,0,0,905.451185709886,0,4527.25592854943,0,0,0,0,0,0,0,2716.35355712966,12676.3165999384,4527.25592854943,905.451185709886,0,0,0,9959.96304280875,150304.896827841,0,0,0,0,0,0,0,0,71530.643671081,0,0,2716.35355712966,0,905.451185709886,0
"2001666005_2001666102005001","HL2",44.26,-63.31,2001,8,15,0,0,0,0,0,905.441704644916,0,45786.5407462486,514.455514002793,4115.64411202234,0,4074.48767090212,0,0,916.759725952977,0,905.441704644916,0,0,0,0,0,0,8601.6961941267,0,452.720852322458,0,0,0,0,0,1358.16255696737,1358.16255696737,905.441704644916,0,0,0,0,3169.04596625721,138985.301662995,0,0,4527.20852322458,0,0,0,0,0,24446.9260254127,0,0,0,0,0,0
"2001666006_2001666102006001","HL2",44.26,-63.31,2001,8,30,0,0,0,0,0,10447.4186169834,0,20825.1877765202,113.180368350653,1697.7055252598,0,64425.7481380642,0,0,0,0,6964.94574465559,1741.2364361639,0,0,0,0,0,1741.2364361639,0,0,0,0,0,0,0,1741.2364361639,0,5223.70930849169,0,0,0,0,8706.18218081949,134075.20558462,0,0,134075.20558462,0,0,0,0,0,24377.3101062946,0,0,5223.70930849169,0,0,0
"2001666007_2001666102007001","HL2",44.26,-63.31,2001,9,18,0,0,0,0,0,0,0,21640.0567410135,0,995.985875109407,0,0,0,90996.891316814,452.720852322458,0,0,0,0,0,0,0,0,1358.16255696737,0,0,0,0,0,0,0,452.720852322458,452.720852322458,905.441704644916,0,0,0,0,2263.60426161229,36217.6681857966,0,0,21730.600911478,0,0,0,0,0,1810.88340928983,0,0,452.720852322458,0,0,0
"2001666008_2001666102008001","HL2",44.26,-63.31,2001,10,12,0,0,0,0,0,226.363050354535,0,10639.0633666632,113.181525177268,169.772287765902,0,0,0,41198.0751645255,0,0,0,226.363050354535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.81525177268,1810.90440283628,0,0,0,0,1810.90440283628,20825.4006326173,0,0,18788.1331794264,0,0,0,0,0,0,0,0,0,0,0,0
"2001061045_2001061102013002","HL2",44.27,-63.31,2001,10,24,0,0,0,0,0,0,0,12178.3379511418,0,135.817895365893,0,0,0,3395.44738414734,4.52726317886311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.17895365893,2942.72106626102,0,0,0,0,0,61797.1423914815,0,0,4300.90001991996,0,0,0,0,0,226.363158943156,0,0,0,0,0,0
"2001061127_2001061102030002","HL2",44.26,-63.31,2001,10,29,0,0,0,0,0,0,452.72448946357,6519.23264827541,0,543.269387356284,0,0,0,3169.07142624499,20.3726020258607,0,0,0,0,9.05448978927141,0,0,0,0,0,0,0,0,0,0,0,452.72448946357,4979.96938409927,3169.07142624499,0,0,0,0,452.72448946357,95524.8672768133,0,0,4527.2448946357,0,0,0,0,0,905.448978927141,0,0,0,0,0,0
"2001061306_2001061102071001","HL2",44.27,-63.3,2001,11,7,0,0,0,0,0,0,0,4844.11976540796,90.5442946805227,543.265768083136,0,0,0,1810.88589361045,0,0,0,0,0,4.52721473402613,0,226.360736701307,0,0,0,226.360736701307,0,0,0,0,0,0,905.442946805227,6338.10062763659,0,0,0,0,226.360736701307,37802.2430291182,0,0,3848.13252392221,0,0,0,0,0,226.360736701307,0,0,0,0,226.360736701307,0
"2001666009_2001666102009001","HL2",44.27,-63.32,2001,11,23,0,0,0,0,0,1358.15991237678,1358.15991237678,7572.77042052507,0,370.407248830031,0,0,0,10865.2792990142,464.037970062066,0,0,0,0,0,0,905.43994158452,0,452.71997079226,0,9959.83935742972,0,0,0,0,0,452.71997079226,4527.1997079226,6338.07959109164,0,0,0,0,452.71997079226,76509.6750638919,0,0,19919.6787148594,0,0,0,0,0,9054.3994158452,0,0,1810.87988316904,0,905.43994158452,0
"2001072078_2001072102078001","HL2",44.27,-63.32,2001,12,8,0,0,0,0,0,0,2716.32511393475,13499.3126874333,2057.82205601117,164.625764480894,0,0,0,17203.3923882534,27.1632511393475,0,1810.88340928983,0,0,0,0,0,0,0,0,19919.7175021881,0,0,905.441704644916,0,0,0,905.441704644916,5432.6502278695,0,0,0,0,0,134910.813992092,0,0,13581.6255696737,0,0,0,0,0,2716.32511393475,0,0,1810.88340928983,0,905.441704644916,0
"2002666001_2002666102001001","HL2",44.27,-63.32,2002,1,11,0,0,0,0,0,0,0,10322.035432952,0,60.3627803096611,0,0,0,0,4.52720852322458,0,0,0,0,4.52720852322458,0,0,0,0,0,3621.76681857966,0,0,1810.88340928983,0,0,0,1810.88340928983,7243.53363715933,0,0,0,0,0,84206.0785319772,0,0,0,0,0,0,0,0,49799.2937554704,0,0,1810.88340928983,0,905.441704644916,0
"2002002094_2002002102094001","HL2",44.27,-63.32,2002,3,1,0,0,0,0,0,0,0,7669.60102921485,106.522236516873,2822.83926769713,0,0,0,0,6.79079257795065,0,0,452.71950519671,0,0,0,0,0,0,0,905.439010393419,0,0,0,0,0,3621.75604157368,2263.59752598355,4074.47554677039,0,0,0,0,905.439010393419,77867.7548938341,0,0,0,0,0,0,0,0,12676.1461455079,0,0,0,0,452.71950519671,0
"2002666002_2002666102002001","HL2",44.27,-63.32,2002,3,13,0,0,0,0,0,0,0,2495.48081461099,66.2517030427697,209.797059635437,0,0,0,0,11.3179992698065,0,0,0,0,0,0,452.71997079226,0,3169.03979554582,0,0,0,0,1810.87988316904,0,0,905.43994158452,905.43994158452,9507.11938663746,0,0,0,0,905.43994158452,62475.3559693319,0,0,0,0,0,0,0,0,18108.7988316904,905.43994158452,0,0,0,452.71997079226,0
"2002666003_2002666102003001","HL2",44.29,-63.24,2002,3,18,0,0,0,0,0,0,0,6284.84373751686,292.937631833413,159.784162818225,0,0,0,0,0,0,0,0,0,0,0,0,0,228.624506299077,0,226.360897325819,0,0,0,0,0,0,679.082691977458,4753.5788438422,0,0,0,0,0,47535.788438422,0,0,0,0,0,0,0,0,8601.71409838113,452.721794651638,0,0,0,226.360897325819,0
"2002003130_2002003102130001","HL2",44.26,-63.32,2002,3,19,0,0,0,0,0,0,0,4191.31516517581,73.0194279647353,43.8116567788412,0,0,0,0,9.05440906762718,0,0,0,0,0,0,0,0,2.2636022669068,0,452.720453381359,0,0,457.247657915173,0,0,0,3621.76362705087,10865.2908811526,0,0,0,0,452.720453381359,83300.5634221701,0,0,0,0,0,0,0,0,10865.2908811526,0,0,0,0,0,0
"2002666004_2002666102004001","HL2",44.3,-63.23,2002,3,29,0,0,0,0,0,0,0,9174.96401896105,2745.79215165988,2343.96890995355,0,0,0,0,18.1088340928983,0,0,0,0,0,0,1810.88340928983,0,6338.09193251441,0,2716.32511393475,0,0,1810.88340928983,0,0,0,0,8148.97534180424,0,0,0,0,905.441704644916,104125.796034165,0,0,0,0,0,0,0,0,75151.661485528,0,0,2716.32511393475,0,0,0
"2002666005_2002666102005001","HL2",44.27,-63.32,2002,4,12,0,0,0,2.26360426161229,0,0,0,2222.44782049207,411.564411202235,1728.57052704938,0,0,0,0,40.7448767090212,0,0,0,4.52720852322458,2.26360426161229,0,905.441704644916,0,12676.1838650288,0,0,0,0,26257.8094347026,0,0,0,452.720852322458,5432.6502278695,0,0,0,0,0,23541.4843207678,0,0,0,0,0,0,0,905.441704644916,27163.2511393475,452.720852322458,0,1810.88340928983,0,0,0
"2002666006_2002666102006001","HL2",44.29,-63.24,2002,4,18,0,0,0,0,0,0,0,25096.4820309189,1804.32223751704,12958.3142512588,0,0,0,0,4.52720852322458,0,0,0,2.26360426161229,0,0,0,0,64425.6597535805,0,1741.23404739407,0,0,19153.5745213348,0,0,0,1741.23404739407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002666007_2002666102007001","HL2",44.27,-63.32,2002,5,22,0,0,0,4.52720852322458,0,0,0,8511.15202366221,226.360426161229,5296.83397217276,0,0,0,0,4.52720852322458,0,0,0,6.79081278483687,2.26360426161229,0,905.441704644916,0,4979.92937554704,0,452.720852322458,0,0,905.441704644916,0,0,0,11770.7421603839,2263.60426161229,0,0,0,0,452.720852322458,47082.9686415356,0,0,0,0,0,0,0,452.720852322458,30785.0179579271,0,0,0,0,0,0
"2002666008_2002666102008001","HL2",44.27,-63.32,2002,6,5,0,0,0,0,0,452.71997079226,0,4527.1997079226,234.74368855895,1844.41469582032,0,0,0,0,0,0,0,0,452.71997079226,0,0,0,0,2263.5998539613,0,0,0,0,37123.0376049653,0,0,452.71997079226,5885.35962029938,5432.63964950712,0,0,0,0,452.71997079226,13128.8791529755,0,0,0,452.71997079226,0,0,0,0,16297.9189485214,452.71997079226,0,0,0,0,0
"2002032004_2002032102002001","HL2",44.27,-63.31,2002,6,23,0,0,0,0,0,226.35858682593,0,10186.1364071669,150.90572455062,3319.92594011364,0,226.35858682593,0,0,15.8451010778151,0,0,0,226.35858682593,0,0,0,0,905.434347303721,0,0,0,0,1018.61364071669,0,0,792.255053890756,4074.45456286674,1358.15152095558,113.179293412965,0,0,0,113.179293412965,4074.45456286674,0,0,0,0,0,0,0,226.35858682593,11657.4672215354,0,0,452.71717365186,0,565.896467064826,0
"2002037000_2002037102000001","HL2",44.27,-63.32,2002,7,2,0,0,2263.59572180409,0,0,452.719144360817,0,15694.263671175,226.359572180409,3697.20634561334,0,0,0,0,538.735781789372,0,452.719144360817,0,905.438288721634,0,0,905.438288721634,0,1358.15743308245,0,452.719144360817,0,0,3329.74930677381,0,0,0,9959.82117593798,4979.91058796899,0,2.26359572180409,0,0,0,20372.3614962368,0,0,0,0,0,0,0,0,33953.9358270613,0,0,4527.19144360817,0,1358.15743308245,0
"2002037125_2002037102125001","HL2",44.27,-63.31,2002,7,16,0,0,905.449075935606,0,0,0,0,6904.04920400899,0,1395.90065873406,0,0,0,0,0,0,0,0,905.449075935606,0,0,1810.89815187121,0,452.724537967803,0,452.724537967803,0,0,5885.41899358144,0,0,452.724537967803,5432.69445561364,2716.34722780682,0,0,0,0,905.449075935606,34407.064885553,0,452.724537967803,0,0,0,0,0,0,21278.0532844867,0,0,2716.34722780682,0,905.449075935606,0
"2002040100_2002040102100001","HL2",44.27,-63.32,2002,7,30,0,0,0,6.79084493497655,0,0,0,16071.6663461112,339.542246748827,3282.241718572,0,0,0,0,13.5816898699531,0,0,0,0,0,0,0,0,452.722995665103,0,0,0,0,1358.16898699531,0,0,1810.89198266041,13128.966874288,5885.39894364634,0,0,0,0,2716.33797399062,108653.518959625,0,0,0,0,0,0,0,452.722995665103,6338.12193931145,0,0,0,0,0,0
"2002666010_2002666102010001","HL2",44.27,-63.32,2002,8,28,0,0,0,0,0,0,0,26823.7105001056,0,452.720852322458,0,905.441704644916,0,0,0,0,0,0,0,0,0,0,0,452.720852322458,0,452.720852322458,0,0,0,0,0,0,4979.92937554704,9054.41704644916,905.441704644916,0,0,0,905.441704644916,83753.3576796547,0,0,18108.8340928983,0,0,0,0,0,1810.88340928983,0,0,905.441704644916,0,0,0
"2002051204_2002051102204001","HL2",44.27,-63.32,2002,9,28,0,905.443589303277,0,0,0,2716.33076790983,0,33501.4128042212,0,0,0,0,0,46177.6230544671,31.6905256256147,0,1810.88717860655,905.443589303277,0,0,0,0,0,2716.33076790983,0,905.443589303277,0,0,0,0,0,905.443589303277,3621.77435721311,2716.33076790983,0,0,0,0,905.443589303277,77868.1486800818,0,0,69719.1563763523,0,0,0,0,0,32595.969214918,0,0,2716.33076790983,0,0,0
"2002054500_2002054102500001","HL2",44.27,-63.32,2002,10,3,0,0,0,452.72019721236,0,0,0,11091.6448317028,0,301.81346480824,0,0,0,9959.84433867192,6.7908029581854,0,0,452.72019721236,0,0,0,0,0,452.72019721236,0,905.44039442472,0,0,0,0,0,905.44039442472,2263.6009860618,10412.5645358843,0,0,0,0,3169.04138048652,52515.5428766337,0,0,17656.087691282,0,0,0,0,0,1358.16059163708,0,0,0,0,0,0
"2002064067_2002064102001003","HL2",44.27,-63.32,2002,10,18,0,0,0,452.717116941065,0,0,452.717116941065,4895.00382692527,56.5896396176332,113.179279235266,0,0,0,0,4.52717116941065,0,452.717116941065,0,0,2.26358558470533,0,0,0,0,0,0,0,0,0,0,0,0,5432.60540329278,7696.19098799811,0,0,0,0,3169.01981858746,52515.1855651636,0,0,10865.2108065856,0,0,0,0,0,7243.47387105705,0,0,0,0,0,0
"2002064118_2002064102007001","HL2",44.27,-63.32,2002,10,22,0,0,0,0,0,453.097345132743,0,15405.3097345133,0,0,0,0,0,5437.16814159292,4.53097345132743,0,2718.58407079646,1359.29203539823,0,0,2.26548672566372,453.097345132743,0,0,0,0,0,0,3624.77876106195,0,0,453.097345132743,4077.87610619469,7702.65486725664,0,0,0,0,906.194690265487,26732.7433628319,0,0,43044.2477876106,0,0,0,0,0,11327.4336283186,0,0,1359.29203539823,0,0,0
"2002064217_2002064102031001","HL2",44.26,-63.32,2002,10,31,0,0,0,452.599388379205,0,0,0,19914.373088685,75.4332313965342,150.866462793068,0,0,0,1810.39755351682,0,0,0,4073.39449541284,0,0,0,0,0,0,0,0,0,0,0,0,0,452.599388379205,4525.99388379205,10409.7859327217,0,0,0,0,3168.19571865443,38923.5474006116,0,0,27608.5626911315,0,0,0,0,0,3168.19571865443,0,0,0,0,0,0
"2002666011_2002666102011003","HL2",44.27,-63.32,2002,11,21,0,0,0,0,0,0,452.720852322458,7531.62872500089,0,0,0,0,0,4527.20852322458,0,0,0,4979.92937554704,0,0,0,0,0,0,0,0,0,0,0,905.441704644916,0,0,2716.32511393475,4979.92937554704,0,0,0,0,1810.88340928983,105483.958591133,0,0,10865.300455739,0,0,0,0,0,4979.92937554704,0,0,452.720852322458,0,0,0
"2002075215_2002075102215003","HL2",44.28,-63.32,2002,12,12,0,0,905.441704644916,0,0,0,905.441704644916,10700.6746912581,0,658.503057923575,0,0,0,0,36.2176681857966,0,0,0,0,0,0,905.441704644916,0,0,0,3621.76681857966,0,0,5432.6502278695,0,0,905.441704644916,8148.97534180424,8148.97534180424,0,0,0,0,0,133099.930582803,0,0,1810.88340928983,0,0,0,0,905.441704644916,46177.5269368907,0,0,7243.53363715933,0,0,905.441704644916
"2003666001_2003666102001001","HL2",44.27,-63.32,2003,1,15,0,0,0,2.26360426161229,0,0,0,4663.02477892132,0,45.2720852322458,0,1358.16255696737,0,0,473.093290676969,0,0,0,0,0,0,0,0,4.52720852322458,0,1358.16255696737,0,0,5432.6502278695,0,905.441704644916,905.441704644916,1810.88340928983,2263.60426161229,0,0,0,0,452.720852322458,124950.955240998,452.720852322458,0,452.720852322458,0,0,0,0,0,24446.9260254127,0,0,452.720852322458,0,0,0
"2003002000_2003002102000001","HL2",44.26,-63.31,2003,2,17,0,0,0,0,0,0,905.444126074499,9270.02319552463,129.349160867785,344.931095647428,0,0,0,0,194.670487106017,0,0,0,4.52722063037249,2.26361031518625,0,0,0,11.3180515759312,0,2.26361031518625,2.26361031518625,0,0,0,0,905.444126074499,2716.3323782235,3621.77650429799,0,0,0,0,0,170223.495702006,0,0,0,0,0,0,0,0,26257.8796561605,1810.888252149,0,905.444126074499,0,0,0
"2003003000_2003003102000001","HL2",44.27,-63.3,2003,3,4,0,0,0,0,0,0,0,6381.21230190583,129.348898011605,344.930394697613,0,4527.21143040617,0,0,22.6360571520308,0,0,0,11.3180285760154,18.1088457216247,0,0,0,0,0,2716.3268582437,0,0,1810.88457216247,0,0,0,0,1810.88457216247,0,0,0,0,0,114991.170332317,0,0,0,0,0,0,0,0,62475.5177396051,0,0,2716.3268582437,0,0,0
"2003003112_2003003102112001","HL2",44.27,-63.31,2003,3,20,0,0,0,452.719314025304,0,0,0,4844.09666007076,0,135.815794207591,0,7696.22833843017,0,452.719314025304,577.217125382263,0,0,0,9.05438628050609,6.79078971037957,0,0,0,9.05438628050609,0,905.438628050609,0,0,4979.91245427835,0,0,0,905.438628050609,3169.03519817713,0,0,0,0,452.719314025304,134457.636265515,0,0,0,0,0,0,0,0,84205.7924087066,0,0,1358.15794207591,0,0,0
"2003005002_2003005102001001","HL2",44.27,-63.34,2003,4,12,0,0,0,0,0,0,0,18712.4739123455,3923.58323968534,3319.95504896452,0,3621.76914432493,0,0,38.4812971584524,0,0,0,11.3180285760154,4.52721143040616,0,452.721143040616,0,8603.96532348692,0,905.442286081233,0,0,34859.5280141275,0,0,905.442286081233,905.442286081233,3621.76914432493,0,0,0,0,452.721143040616,45272.1143040616,0,0,0,0,0,0,0,452.721143040616,34859.5280141275,0,0,452.721143040616,0,0,452.721143040616
"2003005085_2003005102085001","HL2",44.27,-63.33,2003,4,18,0,0,0,0,0,0,0,13128.8601067338,2150.4167416202,4753.5527972657,0,7243.50902440487,0,0,6.79078971037957,905.438628050609,0,0,2.26359657012652,0,0,0,0,14034.2987347844,0,905.438628050609,452.719314025304,0,27615.8781555436,0,0,905.438628050609,2263.59657012652,2263.59657012652,452.719314025304,0,0,0,452.719314025304,51157.2824848594,0,0,0,0,0,0,0,1810.87725610122,25352.281585417,0,0,0,0,0,0
"2003014001_2003014102001001","HL2",44.27,-63.32,2003,5,5,0,0,0,0,0,1741.24155497846,0,60664.8557754495,9356.27128875092,13883.4993316949,0,0,0,0,4.52722804294399,0,0,0,0,0,0,0,0,12188.6908848492,0,0,0,0,59202.2128692676,0,5223.72466493537,0,5223.72466493537,1741.24155497846,0,0,0,0,1741.24155497846,41789.797319483,0,0,0,0,0,0,0,3482.48310995692,71390.9037541168,1741.24155497846,0,5223.72466493537,0,0,1741.24155497846
"2003010401_2003010102401001","HL2",44.27,-63.32,2003,5,16,0,0,0,0,0,0,0,76057.3650947983,1810.88964511424,27163.3446767137,0,905.444822557122,0,0,0,2716.33446767137,0,0,0,0,0,0,0,7243.55858045698,0,1810.88964511424,0,0,905.444822557122,0,0,0,5432.66893534273,0,0,0,0,0,0,32596.0136120564,0,0,0,0,0,0,0,905.444822557122,61570.2479338843,905.444822557122,0,1810.88964511424,0,0,0
"2003021065_2003021102009001","HL2",44.27,-63.32,2003,5,29,0,0,0,452.722063037249,0,0,0,27842.4068767908,679.083094555874,6790.83094555874,0,0,0,3621.77650429799,0,452.722063037249,0,0,0,0,0,0,0,3621.77650429799,0,905.444126074499,0,0,0,0,0,0,19919.770773639,1810.888252149,0,0,0,0,5885.38681948424,47083.0945558739,0,0,0,0,0,0,0,2716.3323782235,27163.323782235,0,0,0,0,0,0
"2003038009_2003038102002001","HL2",44.27,-63.32,2003,7,13,0,0,0,0,0,8148.99885155041,0,36670.4948319768,0,4979.94374261414,0,0,0,905.444316838934,0,0,2716.3329505168,0,4527.22158419467,0,0,4527.22158419467,0,905.444316838934,0,905.444316838934,0,0,6338.11021787254,0,0,0,7243.55453471147,5432.6659010336,0,0,0,0,2716.3329505168,113180.539604867,0,0,0,0,0,0,0,905.444316838934,40744.994257752,0,0,2716.3329505168,0,0,0
"2003042078_2003042102078001","HL2",44.27,-63.32,2003,7,31,0,0,0,2.26361497832552,0,0,0,6847.43530943469,56.5903744581379,1018.62674024648,0,0,0,3169.06096965572,0,0,452.722995665103,0,0,0,0,0,0,2.26361497832552,0,0,0,0,0,0,0,0,2263.61497832552,1810.89198266041,14034.4128656182,0,0,0,905.445991330207,34859.670666213,0,0,0,0,0,0,0,0,4979.95295231614,0,452.722995665103,905.445991330207,0,0,452.722995665103
"2003666002_2003666102002001","HL2",44.25,-63.26,2003,8,13,0,0,0,0,0,0,0,14577.5830595108,0,1720.33588901059,0,0,0,1131.79992698065,4.5271997079226,0,0,0,228.623585250091,0,0,0,0,2942.67981014969,0,452.71997079226,0,0,3848.11975173421,0,0,452.71997079226,12676.1591821833,4074.47973713034,226.35998539613,0,0,0,7017.15954728003,32822.1978824388,0,0,679.07995618839,0,0,0,0,226.35998539613,12902.5191675794,0,0,0,0,0,226.35998539613
"2003666003_2003666102003001","HL2",44.27,-63.32,2003,9,3,0,0,0,0,0,452.720852322458,0,16297.9506836085,181.088340928983,1901.42757975432,0,0,0,4979.92937554704,201.460779283494,0,0,0,0,0,0,0,0,3621.76681857966,0,452.720852322458,0,0,0,0,0,1358.16255696737,7243.53363715933,1810.88340928983,0,0,0,0,1358.16255696737,0,0,0,32595.901367217,0,0,0,0,0,20825.1592068331,0,0,0,0,0,452.720852322458
"2003666004_2003666102004001","HL2",44.27,-63.32,2003,9,16,0,0,0,0,0,0,0,14600.3487198311,0,3282.2489370163,0,0,0,2716.34394787556,0,0,0,0,0,4.52723991312594,0,0,0,19014.4076351289,0,0,0,0,905.447982625187,0,0,3621.79193050075,5432.68789575112,3621.79193050075,0,0,0,0,7243.5838610015,87828.4543146432,0,0,18108.9596525037,0,0,0,0,0,11770.8237741274,0,0,1810.89596525037,0,0,0
"2003067005_2003067102001001","HL2",44.27,-63.31,2003,10,19,0,0,0,0,0,0,0,17316.572601334,113.180213080614,1131.80213080614,0,0,0,31237.7388102496,101.862191772553,0,0,0,0,2.26360426161229,0,0,0,452.720852322458,0,452.720852322458,0,0,1358.16255696737,0,0,1810.88340928983,14939.7881266411,9054.41704644916,452.720852322458,0,0,0,0,86016.961941267,0,0,39386.7141520538,0,0,0,0,0,18108.8340928983,0,0,0,2.26360426161229,0,452.720852322458
