"sample_id","station","year","month","day","yearday","season","latitude","longitude","depth","Acartia","Acartia hudsonica","Aetideidae","Calanus finmarchicus","Calanus finmarchicus I-IV","Calanus finmarchicus V","Calanus finmarchicus VI","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Clausocalanus","Euchaeta","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Triconia borealis","Triconia conifera"
"218_S2012042102075001","HL2",2012,10,15,289,NA,44.27036,-63.31967,149,0,0,0,5605.87799589312,1826.15722593488,3694.78322456592,84.9375453923199,0,0,0,3429.6751283414,0,1371.87005133656,8917.15533368765,0,1371.87005133656,2057.80507700484,0,3429.6751283414,11660.8954363608,0,0,2057.80507700484,2057.80507700484,58304.4771818039,0,22635.8558470533,0,0,0,0,2057.80507700484,0,0,0,0,0
"2012666008_S2012666102008001","HL2",2012,11,19,324,NA,44.26833,-63.31833,149,0,0,0,1336.60720325722,388.047252558547,905.443589303277,43.1163613953941,0,86.2327227907882,0,19014.3153753688,0,0,905.443589303277,0,0,905.443589303277,0,13581.6538395492,8148.99230372949,905.443589303277,0,1810.88717860655,18108.8717860655,67002.8256084425,0,12676.2102502459,0,0,0,0,9054.43589303277,0,0,2716.33076790983,0,0
"2012666009_S2012666102009001","HL2",2012,12,13,348,NA,44.2675,-63.31766,149,0,0,0,1681.55587730901,172.467269467591,1336.62133837383,172.467269467591,0,86.2336347337954,0,49799.9240587668,0,9959.98481175337,905.453164704851,0,0,0,0,9054.53164704851,9054.53164704851,0,0,0,8149.07848234366,75152.6126705027,0,49799.9240587668,0,0,0,0,1810.9063294097,0,0,0,905.453164704851,0
"001_S2013666102001001","HL2",2013,1,9,9,NA,44.2675,-63.3175,149,0,0,0,1613.82667807255,127.407369321517,721.975092821931,764.444215929103,0,42.4691231071724,0,30181.3901548305,0,1371.88137067412,685.940685337058,0,0,685.940685337058,1371.88137067412,15090.6950774153,8917.22890938175,0,0,685.940685337058,4801.5847973594,114552.094451289,0,1371.88137067412,0,0,0,0,6859.40685337057,0,0,685.940685337058,0,0
"002_S2013666102002001","HL2",2013,1,29,29,NA,44.2668,-63.3175,149,0,0,0,1783.70688324285,339.753692046258,891.853441621426,552.099749575169,0,0,0,26065.8002981246,0,0,1371.88422621709,0,0,685.942113108543,685.942113108543,17834.4949408221,2743.76845243417,0,0,0,3429.71056554271,89172.4747041106,0,1371.88422621709,0,0,0,0,15776.6686014965,0,0,0,685.942113108543,0
"003_S2013666102003001","HL2",2013,2,15,46,NA,44.268,-63.3192,149,0,0,0,2673.22036821455,560.513948174018,560.513948174018,1552.19247186651,0,43.1164575518475,0,26257.9226490751,0,0,0,0,0,2716.33682576639,0,1810.8912171776,20825.2489975424,0,0,5432.67365153279,15392.5753460096,70624.7574699263,0,0,0,0,0,0,38934.1611693183,0,0,4527.22804294399,0,0
"001_S2013002102001001","HL2",2013,2,26,57,NA,44.268,-63.324,149,0,905.443589303277,0,7731.09526251259,1601.9386579981,2019.835699215,4109.32090529949,278.598027477931,417.897041216897,0,5432.66153581966,0,0,0,0,0,1810.88717860655,2716.33076790983,7243.54871442621,11770.7666609426,0,0,6338.10512512294,4527.21794651638,180183.274271352,0,0,0,0,0,0,72435.4871442621,0,0,905.443589303277,905.443589303277,0
"113_S2013002102113001","HL2",2013,3,19,78,NA,44.271,-63.321,149,0,0,0,49346.9038716276,33954.2916547896,7243.58221968846,8149.02999714952,0,905.447777461057,0,6338.1344422274,0,1810.89555492211,3621.79110984423,0,0,5432.68666476634,0,11770.8211069937,13581.7166619159,0,0,9054.47777461057,13581.7166619159,191049.481044283,0,3621.79110984423,0,0,0,0,60665.0010898908,0,0,905.447777461057,0,0
"009_S2013004102001001","HL2",2013,4,5,95,NA,44.2669,-63.3172,149,0,0,0,199195.531454069,142153.174719495,47988.0143957529,9054.34233882131,905.434233882131,905.434233882131,0,1810.86846776426,0,1810.86846776426,1810.86846776426,0,0,0,1810.86846776426,6338.03963717491,5432.60540329278,0,0,905.434233882131,2716.30270164639,55231.48826681,0,905.434233882131,0,0,0,0,27163.0270164639,0,0,0,0,0
"067_S2013004102015001","HL2",2013,4,12,102,NA,44.2668,-63.3186,149,0,0,0,24508.3352096346,15998.4965951781,4254.91930722822,4254.91930722822,170.196772289129,1191.3774060239,0,7545.39023815138,0,3429.72283552335,685.944567104671,0,0,0,2743.77826841868,6859.44567104671,5487.55653683737,0,0,6859.44567104671,10289.1685065701,98090.0730959679,0,1371.88913420934,0,0,0,0,45958.2859960129,0,0,0,0,0
"233_S2013004102084001","HL2",2013,4,26,116,NA,44.2668,-63.3169,149,0,0,0,18272.4520340669,13363.4350696907,2727.23164687566,2181.78531750053,5181.74012906375,9545.3107640648,0,4115.64048528508,0,0,0,0,0,0,0,685.940080880847,6859.40080880847,0,0,3429.70040440424,0,35668.8842058041,0,0,0,0,0,0,76139.348977774,0,0,2057.82024264254,0,0
"003_S2013008102001002","HL2",2013,5,7,127,NA,44.26746,-63.3148,149,0,0,0,44819.1585335848,38933.8144837202,4979.90650373165,905.437546133027,1810.87509226605,11770.6880997294,0,0,0,0,905.437546133027,0,0,1358.15631919954,10412.5317805298,1358.15631919954,0,0,0,0,0,17656.032149594,0,0,0,452.718773066514,0,0,51157.221356516,0,0,7243.50036906422,1358.15631919954,0
"004_S2013666102004001","HL2",2013,5,21,141,NA,44.2675,-63.3175,149,0,0,0,21634.4478100998,12019.1376722776,8613.71533179898,1001.59480602314,400.637922409255,4807.65506891106,595.685332003234,0,0,0,0,0,0,3574.1119920194,0,10722.3359760582,13105.0773040712,0,0,5956.85332003234,5361.16798802911,49441.8825562684,0,0,0,0,0,0,39315.2319122135,0,0,0,2978.42666001617,0
"246_S2013008102036001","HL2",2013,5,28,148,NA,44.2666,-63.3154,149,0,0,0,22334.3344528118,9658.09057418887,10865.3518959625,1810.89198266041,150.907665221701,2565.43030876892,0,0,0,0,452.722995665103,0,0,2263.61497832552,4074.50696098593,0,0,0,0,1810.89198266041,5885.39894364634,36670.5626488734,0,0,0,0,0,0,17203.4738352739,0,0,905.445991330207,1358.16898699531,0
"006_S2013013102006001","HL2",2013,6,4,155,NA,44.2675,-63.3175,149,0,0,0,26483.9513410523,14260.5891836436,9733.4180142329,2489.94414317586,1131.79279235266,1584.50990929373,0,4527.17116941065,0,0,0,0,0,1810.86846776426,0,5432.60540329278,3621.73693552852,0,0,9054.34233882131,8148.90810493918,57947.7909684564,0,0,0,0,0,0,47082.5801618708,0,0,0,0,0
"336_S2013013102336001","HL2",2013,6,16,167,NA,44.2675,-63.3175,149,0,0,0,3086.74198922364,1111.22711612051,1852.04519353418,123.469679568946,164.626239425261,1605.10583439629,0,0,0,0,0,0,0,905.444316838934,0,3621.77726735574,0,4527.22158419467,0,13128.9425941645,2263.61079209733,27163.329505168,0,0,0,0,0,0,9054.44316838934,0,0,0,0,0
"001_S2013022102001001","HL2",2013,6,27,178,NA,44.273,-63.323,149,0,0,0,8019.58062232035,2004.89515558009,5109.24894486538,905.436521874878,64.674037276777,388.044223660662,0,0,0,0,0,0,0,1584.51391328104,0,452.718260937439,226.35913046872,0,0,1131.7956523436,2263.5913046872,26031.3000039027,0,0,0,0,0,0,1810.87304374976,0,0,0,0,0
"097_S2013022102097001","HL2",2013,7,13,194,NA,44.273,-63.322,149,0,0,0,5144.55514002793,823.128822404469,3251.35884849765,1070.06746912581,0,658.503057923575,0,0,0,0,0,0,0,3169.04596625721,0,905.441704644916,1810.88340928983,0,0,2716.32511393475,19014.2757975432,42103.0392659886,0,0,0,0,0,0,9959.85875109407,0,0,0,1358.16255696737,0
"176_S2013022102176001","HL2",2013,7,23,204,NA,44.273,-63.319,149,0,0,0,7319.01866942612,1810.8912171776,3546.32863363946,1961.79881860906,75.4538007157332,75.4538007157332,0,0,0,0,0,0,0,905.445608588798,0,5885.39645582719,9959.90169447678,0,0,1810.8912171776,10412.6244987712,76962.8767300479,0,0,0,0,0,0,16750.7437588928,452.722804294399,0,1810.8912171776,905.445608588798,0
"005_S2013666102005001","HL2",2013,8,21,233,NA,44.2675,-63.3175,149,0,0,0,8732.31668636651,5256.34596655071,1949.93479404301,1526.03592577279,84.7797736540438,932.577510194481,0,2027.12234916087,0,337.853724860144,0,0,0,4392.09842318188,675.707449720289,1013.56117458043,6419.22077234275,0,0,4054.24469832173,14865.5638938464,41893.8618826579,0,0,0,0,0,0,23649.7607402101,0,0,6419.22077234275,3716.39097346159,0
"015_S2013037102002001","HL2",2013,9,22,265,NA,44.2608,-63.3113,149,0,0,0,7269.54846325345,2245.87676100513,4255.34544190446,768.326260343861,0,177.306060079353,0,6338.10062763659,0,1358.16442020784,452.721473402613,0,0,4979.93620742875,0,5432.65768083136,5885.37915423397,0,0,2263.60736701307,5885.37915423397,46177.5902870666,0,20372.4663031176,0,0,0,0,6338.10062763659,452.721473402613,0,0,452.721473402613,0
"247_S2013037102083001","HL2",2013,10,9,282,NA,44.2606,-63.3096,149,0,0,0,23767.913317022,15053.0117674473,8375.35993076014,339.5416188146,0,113.180539604867,0,30181.4772279645,0,16462.6239425261,0,0,0,4115.65598563152,1371.88532854384,12346.9679568946,13718.8532854384,0,0,0,4115.65598563152,31553.3625565083,0,10289.1399640788,0,0,0,0,15090.7386139822,0,0,2743.77065708768,685.94266427192,0
"006_S2013666102006001","HL2",2013,10,23,296,NA,44.2675,-63.3175,149,0,0,0,13730.117835158,6803.21153994316,6926.90629521485,0,0,0,0,5181.76703710457,0,6545.38994160577,2181.79664720192,0,0,545.449161800481,545.449161800481,2727.2458090024,4363.59329440385,0,0,818.173742700721,2181.79664720192,16090.7502731142,0,2181.79664720192,0,0,0,0,5181.76703710457,0,0,818.173742700721,272.72458090024,0
"007_S2013666102007001","HL2",2013,11,22,326,NA,44.2675,-63.3175,149,0,0,0,9071.37288361479,2712.93394650162,6104.10137962865,254.337557484527,0,0,0,1013.55414699058,0,0,337.851382330193,0,0,7432.73041126423,337.851382330193,6757.02764660385,8108.43317592462,0,0,675.702764660385,6757.02764660385,29730.9216450569,0,0,0,0,0,0,22636.0426161229,0,0,2027.10829398115,337.851382330193,0
"008_S2013666102008001","HL2",2013,12,5,339,NA,44.2678,-63.3178,149,0,0,0,22635.998539613,4527.1997079226,16976.9989047097,1131.79992698065,0,452.71997079226,0,10289.0902452786,0,0,685.939349685242,0,0,4115.63609811145,2743.75739874097,38412.6035823736,24007.8772389835,0,0,4801.5754477967,19206.3017911868,87800.236759711,0,0,0,0,0,0,48015.754477967,0,0,8917.21154590815,685.939349685242,0
"001_S2014666102001001","HL2",2014,1,10,10,NA,44.2675,-63.3175,149,0,0,0,7681.35300575422,1223.5783548989,5030.26657013993,1427.50808071539,0,611.789177449451,0,337.853724860144,0,0,337.853724860144,0,0,4054.24469832173,337.853724860144,11824.8803701051,10473.4654706645,0,0,337.853724860144,1689.26862430072,31420.3964119934,0,0,0,0,0,0,5743.51332262246,675.707449720289,0,337.853724860144,1351.41489944058,0
"002_S2014666102002001","HL2",2014,2,3,34,NA,44.2675,-63.31816,149,0,0,0,3757.58548723712,543.26537164874,1856.15668646653,1358.16342912185,135.816342912185,362.176914432493,0,0,0,0,0,0,0,2057.82337745735,0,2057.82337745735,10289.1168872867,0,0,2057.82337745735,7545.35238401027,66536.2892044542,0,0,0,0,0,0,21950.1160262117,1371.88225163823,0,685.941125819116,685.941125819116,0
"001_S2014002102001001","HL2",2014,2,18,49,NA,44.27066,-63.319,149,0,0,0,4768.63473453575,603.624649941234,3501.02296965916,663.987114935357,60.3624649941234,1690.14901983545,0,1810.8739498237,0,0,0,0,0,905.43697491185,9054.3697491185,28973.9831971792,18108.739498237,0,0,6338.05882438295,7243.4957992948,112274.184889069,0,0,0,0,0,0,89638.2605162732,905.43697491185,0,1810.8739498237,4527.18487455925,0
"076_S2014002102076001","HL2",2014,3,3,62,NA,44.26083,-63.32866,149,0,0,0,4255.54649495262,1086.5225093496,1946.68616258471,1222.33782301831,45.2717712229002,135.815313668701,0,0,0,0,0,0,0,2057.8077828591,685.9359276197,9603.1029866758,5487.4874209576,0,0,8917.1670590561,4801.5514933379,91229.4783734201,0,0,0,0,0,0,57618.6179200548,0,0,685.9359276197,685.9359276197,0
"055_S2014101102055001","HL2",2014,3,22,81,NA,44.25444,-63.32524,149,0,0,0,7655.13105443257,3292.52948577745,1646.26474288872,2716.33682576639,740.819134299926,905.445608588798,0,4527.22804294399,0,905.445608588798,0,0,0,905.445608588798,1810.8912171776,1810.8912171776,9054.45608588798,0,0,3621.78243435519,1810.8912171776,98693.571336179,0,0,0,0,0,0,11770.7929116544,0,0,0,0,0
"008_395264","HL2",2014,4,5,95,NA,44.26656,-63.31752,149,0,0,0,9352.79805352798,2715.32846715328,5430.65693430657,1206.81265206813,18403.8929440389,2715.32846715328,0,905.109489051095,0,0,0,0,0,905.109489051095,0,0,14481.7518248175,0,0,8145.98540145985,905.109489051095,109518.248175182,0,0,0,0,0,0,30773.7226277372,0,0,1810.21897810219,0,0
"104_395749","HL2",2014,4,13,103,NA,44.26801,-63.31831,149,0,0,0,26740.5063291139,20569.6202531646,3428.27004219409,2742.61603375527,3714.81201587002,9599.15611814346,0,8227.84810126582,0,685.654008438819,0,0,0,8913.50210970464,0,685.654008438819,4799.57805907173,0,0,2742.61603375527,4799.57805907173,77478.9029535865,0,0,0,0,685.654008438819,0,67879.746835443,0,0,2056.96202531646,0,0
"223_396880","HL2",2014,4,23,113,NA,44.26611,-63.31764,149,0,0,0,30093.3544303797,17648.7341772152,8371.83544303797,4072.78481012658,226.26582278481,4977.84810126582,0,1371.30801687764,0,0,1371.30801687764,0,0,0,3428.27004219409,21255.2742616034,8227.84810126582,0,0,7542.194092827,4113.92405063291,64451.4767932489,0,0,0,0,0,0,32911.3924050633,0,0,8227.84810126582,0,0
"002_400001","HL2",2014,5,2,122,NA,44.26815,-63.32037,149,0,0,0,308209.828393136,268623.244929797,25448.5179407176,14138.0655226209,2827.61310452418,8482.83931357254,0,25448.5179407176,0,8482.83931357254,0,0,0,14138.0655226209,0,28276.1310452418,5655.22620904836,0,0,5655.22620904836,0,127242.589703588,0,0,0,0,0,0,330830.733229329,0,0,33931.3572542902,2827.61310452418,0
"003_S2014666102003001","HL2",2014,5,7,127,NA,44.2675,-63.3175,149,2716.31982475356,0,0,36217.5976633808,26257.7583059511,4979.91967871486,4979.91967871486,905.43994158452,8601.67944505294,0,2716.31982475356,905.43994158452,905.43994158452,905.43994158452,0,0,5432.63964950712,4527.1997079226,27163.1982475356,2716.31982475356,0,0,4527.1997079226,19014.2387732749,104125.59328222,0,0,0,0,0,0,47988.3169039795,0,0,3621.75976633808,905.43994158452,0
"218_401465","HL2",2014,5,24,144,NA,44.26599,-63.31706,149,0,0,0,23311.3964686998,17200.6420545746,4073.83627608347,2036.91813804173,1131.62118780096,7468.69983948636,0,4526.48475120385,0,0,0,0,0,4526.48475120385,905.29695024077,17200.6420545746,9052.9695024077,0,0,3621.18780096308,42548.9566613162,30780.0963081862,0,0,0,0,0,0,33495.9871589085,0,0,2715.89085072231,3621.18780096308,0
"004_S2014666102004001","HL2",2014,6,17,168,NA,44.2675,-63.3175,149,0,0,0,20934.0542320001,12083.884963187,6978.01807733336,1872.15119147968,170.195562861789,3063.52013151221,0,2743.758770984,0,0,0,0,0,685.939692746,1371.879385492,4115.638156476,685.939692746,685.939692746,0,2743.758770984,4801.577849222,54189.235726934,0,0,0,0,0,0,21950.070167872,0,0,5487.517541968,1371.879385492,0
"001_S2014018102001001","HL2",2014,6,28,179,NA,44.2604,-63.3319,149,0,0,0,23541.4994381121,13762.7227484347,8692.24594637984,1086.53074329748,0,3621.76914432493,0,905.442286081233,0,0,0,0,0,4074.49028736555,905.442286081233,3621.76914432493,905.442286081233,0,0,1810.88457216247,4527.21143040617,84658.8537485953,0,0,0,0,0,0,12676.1920051373,0,0,1810.88457216247,1810.88457216247,0
"062_S2014018102062001","HL2",2014,7,22,203,NA,44.25882,-63.3226,149,0,0,0,17620.9549210968,4473.01163381689,6641.74454718265,6506.19874009729,0,1084.36645668288,0,3429.71966412957,0,0,0,0,0,3429.71966412957,1371.88786565183,5487.55146260731,2743.77573130366,0,0,685.943932825914,33611.2527084698,75453.8326108505,0,0,0,0,0,0,11661.0468580405,0,0,2057.83179847774,685.943932825914,0
"142_S2014018102142001","HL2",2014,8,3,215,NA,44.2534,-63.3281,149,0,0,0,4527.21794651638,2757.48729469634,1399.32191074143,370.408741078613,0,164.62610714605,0,1358.16538395492,0,0,0,0,0,3621.77435721311,0,2263.60897325819,4527.21794651638,0,0,3621.77435721311,17203.4281967623,38934.0743400409,0,0,0,0,0,0,9054.43589303277,0,0,3169.05256256147,452.721794651638,0
"226_S2014018102226001","HL2",2014,8,16,228,NA,44.25712,-63.32994,149,0,0,0,164.626474288872,20.5783092861091,102.891546430545,41.1566185722181,0,185.204783574981,0,0,0,0,0,0,0,144.048165002763,20.5783092861091,617.349278583272,0,0,0,0,61.7349278583272,596.770969297163,0,0,0,0,0,0,102.891546430545,0,0,0,0,0
"005_S2014666102005001","HL2",2014,9,2,245,NA,44.2675,-63.3175,149,0,0,0,22183.3679379303,7545.36324419397,11770.7666609426,2867.23803279371,0,150.907264883879,0,38028.6307507376,0,10865.3230716393,0,0,0,9054.43589303277,905.443589303277,16297.984607459,2716.33076790983,0,0,3621.77435721311,3621.77435721311,35312.2999828278,0,40744.9615186475,0,0,905.443589303277,0,905.443589303277,0,0,19919.7589646721,0,0
"009_404013","HL2",2014,9,20,263,NA,44.26654,-63.31663,149,0,452.380952380952,0,14955.7637262555,6674.47306791569,6550.87171480614,1730.4189435337,0,0,0,15833.3333333333,0,23976.1904761905,2261.90476190476,0,0,4976.19047619048,1809.52380952381,14928.5714285714,4071.42857142857,0,0,0,452.380952380952,6333.33333333333,0,40714.2857142857,0,0,0,0,3166.66666666667,0,0,904.761904761905,904.761904761905,0
"086_405347","HL2",2014,9,28,271,NA,44.26794,-63.31569,149,0,0,0,88427.1734505744,39072.4719897887,37701.5080603224,11653.1934004633,0,0,0,52782.1112844514,0,17822.5310830615,4112.89178839881,0,0,4112.89178839881,3427.40982366567,34959.5802013899,8225.78357679762,0,0,2056.4458941994,2056.4458941994,19878.9769772609,0,87056.2095211081,0,0,0,0,4798.37375313194,0,0,4798.37375313194,0,0
"185_404952","HL2",2014,10,8,281,NA,44.26664,-63.31629,149,0,0,0,5163.63636363636,860.606060606061,3985.9649122807,317.065390749601,0,45.2950558213716,0,8921.75341936108,0,20588.6617369871,0,0,0,2058.86617369871,0,4804.02107196366,686.288724566237,0,0,686.288724566237,16470.9293895897,54216.8092407327,0,10294.3308684935,0,0,0,0,2745.15489826495,0,0,6176.59852109613,0,0
"006_S2014666102006001","HL2",2014,11,6,310,NA,44.2675,-63.3175,149,0,0,0,1275.85406814867,41.1565828435055,1193.54090246166,41.1565828435055,0,0,0,5885.39134662129,0,2263.61205639281,1810.88964511424,0,0,0,905.444822557122,1810.88964511424,5432.66893534273,0,0,1810.88964511424,9959.89304812834,63833.8599902771,0,19919.7860962567,0,0,0,0,0,0,0,0,452.722411278561,0
"007_S2014666102007001","HL2",2014,12,5,339,NA,44.2675,-63.3175,149,0,0,0,7413.28952172326,3225.62979189485,3961.29974443227,226.35998539613,0,56.5899963490325,0,8148.95947426068,0,0,0,0,0,3621.75976633808,0,12676.1591821833,6338.07959109164,905.43994158452,0,1810.87988316904,14487.0390653523,223643.665571376,0,0,0,0,0,0,21730.5585980285,905.43994158452,0,29879.5180722892,0,0
"008_S2014666102008001","HL2",2014,12,16,350,NA,44.2675,-63.3175,149,0,0,0,13047.8055570612,4052.72748363264,8006.60795546936,988.47011795918,0,98.847011795918,0,24252.8203942127,0,0,4850.56407884255,0,0,3233.70938589503,6467.41877179006,12934.8375435801,16168.5469294752,0,0,9701.12815768509,12934.8375435801,176237.161531279,0,27486.5297801078,0,0,0,0,24252.8203942127,0,0,6467.41877179006,0,0
"001_352916","HL2",2015,1,30,30,NA,44.2675,-63.3175,149,0,0,0,4157.85845588235,1901.99908088235,928.883272058824,1326.97610294118,0,88.4650735294118,0,3774.50980392157,0,0,3774.50980392157,0,0,9436.27450980392,0,5661.76470588235,11323.5294117647,0,0,9436.27450980392,26421.568627451,241568.62745098,0,0,0,0,0,0,22647.0588235294,1887.25490196078,0,3774.50980392157,5661.76470588235,0
"002_352926","HL2",2015,2,18,49,NA,44.2675,-63.3175,149,0,0,0,3576.50610676547,1809.79827089337,1120.35131055304,646.356525319061,0,172.361740085083,0,20812.6801152738,0,0,12668.5878962536,0,0,2714.69740634006,904.899135446686,8144.09221902017,9953.89048991354,0,0,11763.6887608069,2714.69740634006,192743.515850144,0,22622.4783861671,0,0,0,0,36195.9654178674,0,0,2714.69740634006,0,0
"002_403540","HL2",2015,3,5,64,NA,44.25728,-63.32673,149,0,0,0,6220.7488299532,3449.6879875195,1300.70202808112,1470.35881435257,0,226.209048361934,0,17191.887675507,0,3619.34477379095,0,0,904.836193447738,1809.67238689548,904.836193447738,7238.6895475819,7238.6895475819,0,0,3619.34477379095,2714.50858034321,233447.737909516,0,6333.85335413417,0,0,0,0,40717.6287051482,904.836193447738,0,0,0,0
"038_403608","HL2",2015,3,27,86,NA,44.25637,-63.32362,149,0,0,0,7961.22778675283,5970.92084006462,271.40549273021,1718.901453958,904.684975767367,90.4684975767367,0,11760.9046849758,0,0,0,0,0,904.684975767367,0,2714.0549273021,904.684975767367,0,0,6332.79483037157,904.684975767367,135702.746365105,0,0,0,0,0,0,142940.226171244,0,0,16284.3295638126,0,0
"003_352936","HL2",2015,4,13,103,NA,44.2675,-63.3175,149,0,0,0,3925.57150451887,1962.78575225944,1056.884635832,905.901116427432,10266.8793195109,2717.7033492823,0,3623.60446570973,0,0,905.901116427432,0,0,905.901116427432,0,5435.40669856459,8153.11004784689,0,0,18118.0223285486,44389.1547049442,118673.046251994,0,0,0,0,0,0,48918.6602870813,0,0,5435.40669856459,905.901116427432,0
"004_406251","HL2",2015,4,18,108,NA,44.2668,-63.31603,149,0,0,0,1943.99381207603,680.397834226612,485.998453019009,777.597524830414,6803.97834226612,5929.18112683191,0,15784.6406650234,0,0,0,0,0,0,686.288724566237,6176.59852109613,4804.02107196366,0,0,19902.3730124209,5490.30979652989,72746.6048040211,0,0,0,0,0,0,47353.9219950703,0,0,2058.86617369871,0,0
"072_406590","HL2",2015,4,22,112,NA,44.26656,-63.31646,149,0,0,0,6758.65953252605,4731.06167276823,675.865953252605,1351.73190650521,25682.906223599,24331.1743170938,0,5488.85077186964,686.106346483705,0,0,0,0,0,686.106346483705,6861.06346483705,3430.53173241852,0,0,2058.31903945111,0,103602.058319039,0,0,0,0,0,0,65866.2092624357,0,0,4802.74442538593,686.106346483705,0
"138_406917","HL2",2015,4,27,117,NA,44.2664,-63.31672,149,0,0,0,4391.36580340672,4053.5684339139,337.797369492825,0,12498.5026712345,22970.2211255121,0,4114.98613745805,0,0,0,0,0,0,685.831022909675,2057.49306872902,7544.14125200642,0,0,30862.3960309354,5486.6481832774,80928.0607033416,0,0,0,0,0,0,25375.747847658,0,0,2743.3240916387,0,0
"003_407755","HL2",2015,5,4,124,NA,44.26665,-63.31691,149,0,0,0,7692.30769230769,5429.86425339367,904.977375565611,1357.46606334842,13122.1719457014,38914.0271493213,0,9954.75113122172,0,0,1809.95475113122,0,0,5429.86425339367,904.977375565611,5429.86425339367,7239.81900452489,0,0,19004.5248868778,4524.88687782805,60633.4841628959,0,0,0,0,0,0,32579.185520362,0,0,1809.95475113122,0,0
"004_404513","HL2",2015,5,19,139,NA,44.2675,-63.3175,149,0,0,0,59327.7074542897,50270.0421940928,4981.7158931083,4075.94936708861,4981.7158931083,13586.4978902954,0,6340.36568213783,0,0,0,0,0,36230.6610407876,4528.83263009845,36230.6610407876,6340.36568213783,0,0,9963.4317862166,23549.929676512,61592.1237693389,0,0,0,0,0,0,59780.5907172996,905.76652601969,0,5434.59915611814,4528.83263009845,0
"005_306460","HL2",2015,6,5,156,NA,44.2675,-63.3175,149,0,0,0,25664.9712332194,22963.3953139331,2026.18193946469,675.393979821562,0,5403.1518385725,0,0,0,0,0,0,0,0,7541.89944134078,36338.2427628238,9598.78110716099,0,0,21254.4438801422,58278.313864906,89131.5388522092,0,0,0,0,0,0,39766.3788725241,0,0,0,0,0
"003_403618","HL2",2015,6,25,176,NA,44.26266,-63.3379,149,905.19877675841,0,0,10138.2262996942,5431.19266055046,4163.91437308868,543.119266055046,0,13034.8623853211,0,3620.79510703364,905.19877675841,0,0,0,0,5431.19266055046,3620.79510703364,7241.59021406728,5431.19266055046,0,0,1810.39755351682,21724.7706422018,115865.443425076,0,0,0,0,0,0,28061.1620795107,0,0,2715.59633027523,905.19877675841,0
"051_403788","HL2",2015,7,6,187,NA,44.25624,-63.33499,149,0,0,0,8945.26947472369,6806.18329598542,2041.85498879562,97.2311899426488,97.2311899426488,1361.23665919708,0,2746.04451595602,0,0,0,0,0,2059.53338696702,686.511128989005,9611.15580584607,13043.7114507911,0,0,10984.1780638241,50115.3124161974,70024.1351568785,0,0,0,0,0,0,15103.2448377581,686.511128989005,0,686.511128989005,1373.02225797801,0
"139_402074","HL2",2015,8,4,216,NA,44.26373,-63.32536,149,0,0,0,7651.86728642411,3208.84757172624,3825.93364321205,617.086071485815,0,0,0,4117.64705882353,0,0,0,0,0,9607.8431372549,686.274509803922,8235.29411764706,2745.09803921569,0,0,2745.09803921569,53529.4117647059,104313.725490196,0,0,0,0,0,0,7549.01960784314,686.274509803922,0,0,1372.54901960784,0
"259_402493","HL2",2015,8,17,229,NA,44.26317,-63.31945,149,0,0,0,12793.8481675393,3736.25654450262,7359.29319371728,1698.29842931937,0,339.659685863874,0,2264.39790575916,0,0,452.879581151832,0,0,18115.1832460733,1358.6387434555,9510.47120418848,5887.43455497382,452.879581151832,0,3170.15706806283,26719.8952879581,68837.6963350785,0,0,0,0,0,0,20832.4607329843,0,0,0,452.879581151832,0
"006_306470","HL2",2015,9,10,253,NA,44.2675,-63.3175,149,0,0,0,2412.49326871298,473.882606354335,1550.88852988691,387.722132471729,0,301.561658589122,0,9951.53473344103,0,15379.6445880452,904.684975767367,0,0,0,0,904.684975767367,1809.36995153473,0,0,904.684975767367,17189.01453958,95896.6074313409,0,174604.200323102,0,0,0,0,10856.2197092084,0,0,0,0,0
"003_429501","HL2",2015,9,20,263,NA,44.26723,-63.31689,149,0,0,0,4632.03600863791,1189.88080955836,2294.7701327197,1147.38506635985,0,424.957431985129,0,8236.44768174814,0,8236.44768174814,0,0,0,686.370640145679,0,4804.59448101975,4118.22384087407,0,0,0,3431.85320072839,42554.9796890321,0,67950.6933744222,0,0,0,0,686.370640145679,0,0,0,0,0
"167_430314","HL2",2015,10,4,277,NA,44.26728,-63.31511,149,0,0,0,4670.85668510716,1231.40767152825,2972.3633450682,467.085668510716,42.4623335009742,169.849334003897,0,9601.63432073544,0,10973.2963665548,685.831022909675,0,0,2057.49306872902,2743.3240916387,11659.1273894645,4800.81716036772,0,0,685.831022909675,685.831022909675,24689.9168247483,0,89843.8640011674,0,0,0,0,13716.6204581935,0,0,685.831022909675,0,0
