"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Polychaeta","Pseudocalanus","Scolecithricella minor","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"009_389306","P5",44.93071,-66.85,2017,10,11,18629.9712687131,0,0,0,3992.13670043853,9314.98563435657,1330.71223347951,306.295465733195,0,0,39921.3670043853,0,0,2.26221079691517,0,9314.98563435657,0,0,0,0,0,0,1330.71223347951,2661.42446695902,2661.42446695902,0,0,0,0,0,0,0,1330.71223347951,0,0,0,5322.84893391804,5322.84893391804,69197.0361409345,0,0,5322.84893391804,0,0,0,0,3992.13670043853,0,45244.2159383033,0,0,0
"010_389311","P5",44.93071,-66.85,2017,11,15,301.507537688442,0,0,0,0,0,0,353.943631199476,0,0,4824.12060301507,0,3919.59798994975,0,301.507537688442,301.507537688442,1206.03015075377,0,0,0,0,0,904.522613065326,0,0,0,0,0,0,301.507537688442,0,0,0,0,0,0,2713.56783919598,603.015075376884,15376.8844221106,0,0,0,0,0,24422.1105527638,0,603.015075376884,0,904.522613065326,0,0,0
"011_389316","P5",44.93071,-66.85,2017,12,11,1130.65326633166,0,0,0,0,0,0,489.949748743719,0,0,678.391959798995,0,0,0,0,0,226.130653266332,0,0,2.26130653266332,0,0,0,678.391959798995,2713.56783919598,0,0,0,0,0,0,0,0,0,0,0,452.261306532663,226.130653266332,1130.65326633166,0,0,18768.8442211055,0,0,0,226.130653266332,226.130653266332,0,678.391959798995,0,0,0
"001_389321","P5",44.93071,-66.85,2018,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.41626794258,0,0,0,0,0,0,0,0,0,685.805422647528,0,0,0
"002_389326","P5",44.93071,-66.85,2018,2,19,0,0,0,0,0,0,0,113.065326633166,0,0,0,0,0,0,113.065326633166,0,0,113.065326633166,0,0,0,0,0,0,113.065326633166,0,0,0,0,0,113.065326633166,0,113.065326633166,0,0,0,0,113.065326633166,678.391959798995,0,0,0,0,0,0,0,113.065326633166,0,0,0,0,0
"004_389336","P5",44.93071,-66.85,2018,4,11,0,0,0,0,0,0,0,995.238095238095,0,0,0,0,180.952380952381,0,11128.5714285714,0,0,0,0,0,0,0,9.04761904761905,0,90.4761904761905,0,0,90.4761904761905,0,180.952380952381,90.4761904761905,361.904761904762,0,0,0,0,452.380952380952,0,2714.28571428571,0,0,0,0,0,0,90.4761904761905,0,0,0,0,0,0
"005_389341","P5",44.93071,-66.85,2018,5,16,0,0,0,0,0,904.884318766067,0,1398.45758354756,0,0,1809.76863753213,0,1357.3264781491,0,34385.6041131105,452.442159383033,0,0,0,452.442159383033,0,0,2262.21079691517,0,904.884318766067,0,0,904.884318766067,0,452.442159383033,0,0,0,0,0,0,2262.21079691517,452.442159383033,15835.4755784062,0,0,0,0,0,0,0,904.884318766067,0,452.442159383033,0,0,0
"006_389346","P5",44.93071,-66.85,2018,6,13,0,0,0,0,0,0,0,32616.8674698795,0,0,6342.1686746988,0,3624.09638554217,0,12684.3373493976,13590.3614457831,906.024096385542,0,0,0,906.024096385542,0,11778.313253012,0,0,0,0,16308.4337349398,0,1812.04819277108,0,906.024096385542,0,0,0,0,1812.04819277108,906.024096385542,20838.5542168675,0,0,0,0,0,0,906.024096385542,5436.14457831325,0,906.024096385542,0,0,0
"007_389351","P5",44.93071,-66.85,2018,7,17,13097.0098768773,0,0,0,0,1190.6372615343,0,13211.3110539846,0,0,5357.86767690434,0,595.318630767149,0,595.318630767149,62508.4562305507,0,0,0,595.318630767149,0,0,4762.54904613719,0,595.318630767149,0,0,3571.9117846029,0,595.318630767149,1190.6372615343,595.318630767149,2381.2745230686,0,595.318630767149,0,1785.95589230145,595.318630767149,9525.09809227439,0,0,0,0,0,595.318630767149,595.318630767149,14287.6471384116,0,2976.59315383575,0,0,0
"008_389356","P5",44.93071,-66.85,2018,8,15,10870.2290076336,0,0,0,0,15399.4910941476,0,0,0,0,18117.048346056,0,7246.81933842239,0,0,27175.572519084,0,0,0,905.852417302799,0,0,905.852417302799,905.852417302799,0,0,0,0,0,0,0,0,0,0,905.852417302799,0,0,4529.26208651399,27175.572519084,0,0,3623.4096692112,0,0,0,0,1811.7048346056,0,8152.67175572519,0,0,0
"009_389361","P5",44.93071,-66.85,2018,9,12,7537.68844221105,0,0,0,0,6167.19963453632,0,10105.021017896,0,0,21927.8209227958,0,9593.42165372316,0,0,7537.68844221105,0,0,0,685.244403837369,0,0,685.244403837369,0,685.244403837369,0,0,0,0,0,0,0,2740.97761534947,0,0,0,1370.48880767474,5481.95523069895,15760.6212882595,0,0,2055.73321151211,0,0,0,2055.73321151211,685.244403837369,0,3426.22201918684,685.244403837369,0,0
"010_389366","P5",44.93071,-66.85,2018,10,17,0,0,0,0,0,0,686.669652186894,3309.90203132783,0,0,9613.37513061651,0,23346.7681743544,0,0,0,1373.33930437379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.33930437379,1373.33930437379,0,0,0,0,686.669652186894,50126.8846096432,0,0,41886.8487834005,0,0,0,0,686.669652186894,0,0,0,0,0
"011_389371","P5",44.93071,-66.85,2018,11,15,0,0,0,0,0,0,0,603.015075376884,0,0,1530.20742811803,0,1020.13828541202,0,0,0,170.02304756867,0,0,0,0,0,4.52261306532663,0,680.092190274682,0,0,0,0,340.046095137341,0,1190.16133298069,680.092190274682,0,0,0,340.046095137341,2890.3918086674,25843.5032304379,0,0,7310.99104545283,0,0,0,0,0,0,0,0,0,0
"012_389376","P5",44.93071,-66.84946,2018,12,11,0,0,0,0,0,0,170.02304756867,2275.83312709156,0,0,510.069142706011,0,170.02304756867,0,0,0,0,340.046095137341,0,0,0,0,6.78391959798995,0,0,0,0,0,0,170.02304756867,0,170.02304756867,1020.13828541202,0,0,0,0,2550.34571353006,22953.1114217705,0,0,1530.20742811803,0,0,0,1530.20742811803,0,0,170.02304756867,0,0,0
"001_389381","P5",44.93071,-66.85,2019,1,17,150.943396226415,0,0,0,452.830188679245,0,0,801.161103047895,0,0,1207.54716981132,0,2415.09433962264,4.52830188679245,0,0,754.716981132075,0,0,0,0,0,0,0,1207.54716981132,0,0,0,0,0,754.716981132075,2113.20754716981,754.716981132075,0,0,0,1962.2641509434,1962.2641509434,34113.2075471698,0,0,1056.60377358491,0,0,0,150.943396226415,150.943396226415,0,0,0,0,0
"002_389386","P5",44.93071,-66.85,2019,2,12,0,0,0,0,0,0,0,1718.59296482412,0,0,180.904522613065,0,90.4522613065326,15.8291457286432,90.4522613065326,0,0,0,0,0,0,0,0,0,90.4522613065326,0,0,0,0,0,180.904522613065,633.165829145729,542.713567839196,0,0,0,452.261306532663,1447.23618090452,9135.6783919598,0,0,0,0,0,0,0,180.904522613065,0,0,0,0,0
"003_389391","P5",44.93071,-66.85,2019,3,13,75.3768844221105,0,0,0,0,0,0,1085.42713567839,0,0,376.884422110553,0,0,0,226.130653266332,0,0,0,0,0,0,0,0,0,75.3768844221105,0,0,0,0,0,0,527.638190954774,603.015075376884,0,0,0,829.145728643216,150.753768844221,3316.58291457286,0,0,0,75.3768844221105,0,376.884422110553,0,829.145728643216,0,0,0,0,0
"004_389396","P5",44.93071,-66.85,2019,4,17,24452.8301886792,0,0,0,0,0,0,1975.98627787307,0,41.1663807890223,2716.98113207547,1358.49056603774,0,13.5849056603774,24452.8301886792,0,0,0,0,0,0,0,0,0,2716.98113207547,0,0,0,0,0,0,905.660377358491,0,0,0,0,4075.47169811321,452.830188679245,13584.9056603774,0,0,0,0,0,0,0,905.660377358491,0,0,0,0,0
"005_389401","P5",44.93071,-66.85,2019,5,17,0,0,0,0,0,0,0,21488.0952380952,0,0,1696.42857142857,0,0,6.78571428571429,8482.14285714286,0,0,0,0,0,0,0,2.26190476190476,0,0,0,0,282.738095238095,0,0,0,282.738095238095,282.738095238095,0,0,0,1130.95238095238,282.738095238095,7633.92857142857,0,0,0,848.214285714286,0,0,282.738095238095,10744.0476190476,282.738095238095,282.738095238095,0,282.738095238095,0
"006_389406","P5",44.94049,-66.80716,2019,6,13,0,0,0,0,904.977375565611,0,0,5384.61538461538,0,0,5429.86425339366,0,0,0,7692.30769230769,452.488687782805,0,0,0,0,0,0,4977.37556561086,452.488687782805,0,0,0,15837.1040723982,0,1357.46606334842,904.977375565611,0,904.977375565611,452.488687782805,0,0,1809.95475113122,1809.95475113122,7692.30769230769,0,0,0,0,0,0,0,8144.7963800905,0,904.977375565611,0,0,0
"007_389411","P5",44.93071,-66.85,2019,7,16,8335.31793284115,3572.27911407478,0,0,1786.13955703739,0,0,7262.16412490922,0,0,33341.2717313646,5358.41867111217,0,15.8371040723982,0,20242.9149797571,0,0,0,0,0,0,1190.75970469159,0,4167.65896642058,595.379852345797,0,1190.75970469159,0,0,0,1786.13955703739,1190.75970469159,0,0,0,595.379852345797,2976.89926172898,9526.07763753275,0,0,0,0,0,0,2381.51940938319,41676.5896642058,0,14884.4963086449,0,0,0
"008_389416","P5",44.93071,-66.85,2019,8,14,9045.22613065327,9045.22613065327,0,0,9045.22613065327,0,0,31375.6281407035,0,0,7914.57286432161,0,0,4.52261306532663,0,6783.91959798995,0,0,0,0,0,0,15835.9296482412,0,0,0,0,3391.95979899497,0,1130.65326633166,0,0,3391.95979899497,0,0,0,4522.61306532663,13567.8391959799,44095.4773869347,0,0,0,0,0,0,0,19221.1055276382,0,15829.1457286432,0,0,0
"009_389421","P5",44.93071,-66.85,2019,9,13,22613.0653266332,3015.07537688442,0,0,6030.15075376884,0,0,12844.2211055276,0,0,34673.3668341708,0,7537.68844221105,4.52261306532663,0,10552.7638190955,3015.07537688442,1507.53768844221,0,0,0,0,30150.7537688442,0,1507.53768844221,0,0,4522.61306532663,0,0,1507.53768844221,1507.53768844221,6030.15075376884,0,0,0,7537.68844221105,12060.3015075377,90452.2613065327,0,0,3015.07537688442,0,0,0,0,13567.8391959799,0,51256.2814070352,0,0,0
"010_389426","P5",44.93071,-66.85,2019,10,15,20240.8334460831,5953.18630767149,0,0,4762.54904613719,0,1190.6372615343,6702.84680567457,279.285283569774,0,73819.5102151265,0,15478.2843999459,0,1190.6372615343,7143.82356920579,0,0,0,0,0,0,2381.2745230686,0,0,0,0,0,0,0,0,0,0,0,0,0,3571.9117846029,2381.2745230686,29765.9315383575,0,0,1190.6372615343,0,0,0,2381.2745230686,5953.18630767149,0,25003.3824922203,0,0,0
"011_389431","P5",44.93071,-66.85,2019,11,14,246.529129362917,61.6322823407292,0,0,0,0,246.529129362917,7642.40301025042,0,0,739.58738808875,0,369.793694044375,24.8809523809524,0,61.6322823407292,246.529129362917,61.6322823407292,0,0,0,0,6.78571428571429,0,123.264564681458,0,0,369.793694044375,0,0,0,246.529129362917,554.690541066563,0,0,0,0,431.425976385104,1232.64564681458,0,0,369.793694044375,61.6322823407292,0,0,123.264564681458,2588.55585831063,0,2.26190476190476,0,0,0
"012_389436","P5",44.93071,-66.85,2019,12,17,90.4255319148936,0,0,0,0,0,0,17361.7021276596,0,0,90.4255319148936,0,0,9.04255319148936,0,0,0,0,0,0,0,0,0,0,90.4255319148936,0,0,1356.3829787234,0,90.4255319148936,180.851063829787,180.851063829787,90.4255319148936,0,0,0,90.4255319148936,542.553191489362,1718.08510638298,0,0,452.127659574468,361.702127659574,0,0,0,0,0,180.851063829787,0,0,0
